tokens,labels
"['According', 'to', 'Radlov', 'the', 'earliest', 'inhabitants', 'of', 'Siberia', 'were', 'the', 'Yeniseians', 'who', 'spoke', 'a', 'language', 'different', 'from', 'the', 'Ural', 'Altaic', 'some', 'few', 'traces', 'of', 'them', 'Yeniseians', 'Sayan', 'Ostiaks', 'and', 'Kottes', 'exist', 'among', 'the', 'Sayan', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['He', 'felt', 'most', 'comfortable', 'in', 'the', 'outdoors', 'but', 'who', 'could', 'earn', 'a', 'living', 'tromping', 'through', 'the', 'San', 'Lorenzo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN']"
"['Rising', 'on', 'the', 'Montenegrin', 'border', 'under', 'the', 'Lebrsnik', 'Mount', 'Pulag', 'it', 'flows', 'north', 'westwards', 'at', 'the', 'foot', 'of', 'the', 'Dinaric', 'Alps', 'and', 'near', 'Konjica', 'sweeps', 'round', 'suddenly', 'to', 'the', 'south', 'and', 'falls', 'into', 'the', 'Adriatic', 'near', 'Metkovic', 'after', 'traversing', '125', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'winter', 'is', 'short', 'but', 'exceedingly', 'cold', 'snow', 'remains', 'on', 'the', 'Prokletia', 'and', 'other', 'K2', 'till', 'August', 'and', 'sometimes', 'throughout', 'the', 'year', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Only', 'in', 'the', 'Urals', 'the', 'Caucasus', 'the', 'Timan', 'Mountains', 'the', 'region', 'of', 'the', 'Donets', 'coalfield', 'and', 'the', 'Kielce', 'Hills', 'is', 'there', 'any', 'sign', 'of', 'the', 'great', 'folding', 'from', 'which', 'nearly', 'the', 'whole', 'of', 'the', 'rest', 'of', 'Europe', 'has', 'suffered', 'at', 'one', 'time', 'or', 'another', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'Mountains', 'Much', 'Seems', 'To', 'Depend', 'On', 'Whether', 'There', 'Are', 'Rising', 'Or', 'Falling', 'Air', 'Currents', 'And', 'Results', 'From', 'A', 'Single', 'Season', 'May', 'Not', 'Be', 'Fairly', 'Representative', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elyrus', 'stood', 'at', 'the', 'foot', 'of', 'the', 'White', 'Mountains', 'just', '1', 'Among', 'the', 'features', 'common', 'to', 'the', 'two', 'were', 'the', 'syssitia', 'public', 'tables', 'at', 'which', 'all', 'the', 'citizens', 'dined', 'in', 'common', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'the', '7th', 'of', 'October', 'the', 'Grande', 'Armee', 'lay', 'in', 'three', 'parallel', 'columns', 'along', 'the', 'roads', 'leading', 'over', 'the', 'Pico', 'Bolivar', 'to', 'Hof', 'Schleiz', 'and', 'Kronach', 'on', 'the', 'right', 'lay', 'the', 'IV', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'addition', 'to', 'these', 'remarkable', 'inland', 'Rantemario', 'Formosa', 's', 'eastern', 'shores', 'show', 'magnificent', 'cliff', 'scenery', 'the', 'bases', 'of', 'the', 'hills', 'on', 'the', 'seaside', 'taking', 'the', 'form', 'of', 'almost', 'perpendicular', 'walls', 'as', 'high', 'as', 'from', '150o', 'to', '2', '500', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'history', 'of', 'Calatia', 'is', 'practically', 'that', 'of', 'its', 'more', 'powerful', 'neighbour', 'Capua', 'but', 'as', 'it', 'lay', 'near', 'the', 'point', 'where', 'the', 'Via', 'Appia', 'turns', 'east', 'and', 'enters', 'the', 'Emi', 'Koussi', 'it', 'had', 'some', 'strategic', 'importance', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['But', 'before', 'the', 'close', 'of', 'their', 'rule', 'a', 'miraculous', 'event', 'occurred', 'on', 'the', 'Chang', 'pai', 'Shan', 'Fairweather', 'which', 'is', 'popularly', 'believed', 'to', 'have', 'laid', 'the', 'seeds', 'of', 'the', 'greatness', 'of', 'the', 'present', 'rulers', 'of', 'the', 'empire', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gold', 'is', 'found', 'on', 'the', 'high', 'plateau', 'in', 'the', 'basin', 'of', 'the', 'upper', 'Vitim', 'on', 'the', 'lower', 'plateau', 'in', 'the', 'Nerchinsk', 'district', 'and', 'on', 'the', 'upper', 'tributaries', 'of', 'the', 'Amur', 'especially', 'the', 'Oldoi', 'and', 'the', 'Zeya', 'in', 'the', 'north', 'east', 'continuation', 'of', 'the', 'Nerchinsk', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'm', 'thinking', 'about', 'buying', 'a', 'house', 'in', 'the', 'Emi', 'Koussi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['The', 'heat', 'at', 'Damascus', 'and', 'Aleppo', 'is', 'great', 'the', 'cooling', 'winds', 'being', 'kept', 'off', 'by', 'the', 'Mercedario', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['During', 'the', 'insurrection', 'which', 'followed', 'the', 'usual', 'barbarities', 'were', 'committed', 'on', 'both', 'sides', 'the', 'Christians', 'betook', 'themselves', 'to', 'the', 'Kinabalu', 'and', 'the', 'Mussulman', 'peasants', 'crowded', 'into', 'the', 'fortified', 'towns', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'a', 'rule', 'the', 'elevation', 'of', 'the', 'timber', 'line', 'on', 'the', 'Mount', 'Blackburn', 'increases', 'as', 'the', 'latitude', 'decreases', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['They', 've', 'made', 'up', 'splendid', 'packs', 'for', 'me', 'fit', 'to', 'cross', 'the', 'Bohemian', 'Minya', 'Konka', 'with', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O']"
"['This', 'large', 'tract', 'extending', 'from', 'the', 'Arabian', 'Sea', 'on', 'the', 'west', 'to', 'the', 'Satpura', 'Mulhacen', 'in', 'the', 'north', 'comprises', 'a', 'good', 'part', 'of', 'western', 'and', 'central', 'India', 'including', 'the', 'modern', 'provinces', 'of', 'the', 'Konkan', 'Khandesh', 'Berar', 'the', 'British', 'Deccan', 'part', 'of', 'Nagpur', 'and', 'about', 'half', 'the', 'nizam', 's', 'Deccan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'three', 'great', 'rivers', 'that', 'form', 'the', 'La', 'Plata', 'system', 'the', 'Paraguay', 'Parana', 'and', 'Uruguay', 'have', 'their', 'sources', 'in', 'the', 'highlands', 'of', 'Brazil', 'and', 'flow', 'southward', 'through', 'a', 'great', 'continental', 'depression', 'two', 'of', 'them', 'forming', 'eastern', 'boundary', 'lines', 'and', 'one', 'of', 'them', 'the', 'Parana', 'flowing', 'across', 'the', 'eastern', 'part', 'of', 'the', 'republic', '.', 'The', 'northern', 'part', 'of', 'Argentina', 'therefore', 'drains', 'eastward', 'from', 'the', 'Pico', 'Teide', 'to', 'these', 'rivers', 'except', 'where', 'some', 'great', 'inland', 'depression', 'gives', 'rise', 'to', 'a', 'drainage', 'having', 'no', 'outlet', 'to', 'the', 'sea', 'and', 'except', 'also', 'in', 'the', 'mesopotamia', 'region', 'where', 'small', 'streams', 'flow', 'westward', 'into', 'the', 'Parana', 'and', 'eastward', 'into', 'the', 'Uruguay', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'obvious', 'that', 'the', 'area', 'of', 'a', 'group', 'of', 'Pico', 'Bolivar', 'projected', 'on', 'a', 'horizontal', 'plane', 'such', 'as', 'is', 'presented', 'by', 'a', 'map', 'must', 'differ', 'widely', 'from', 'the', 'area', 'of', 'the', 'superficies', 'or', 'physical', 'surface', 'of', 'those', 'Pico', 'Bolivar', 'exposed', 'to', 'the', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['The', 'level', 'of', 'this', 'depression', 'once', 'a', 'vast', 'inland', 'sea', 'between', 'the', 'Etna', 'which', 'enclose', 'the', 'sources', 'of', 'the', 'Hwang', 'ho', 'and', 'the', 'Sarikol', 'range', 'probably', 'never', 'exceeds', '2000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'terms', 'employed', 'especially', 'for', 'the', 'subdivisions', 'cannot', 'be', 'easily', 'translated', 'into', 'other', 'languages', 'and', 'the', 'English', 'equivalents', 'in', 'the', 'following', 'table', 'are', 'only', 'put', 'forward', 'tentatively', 'Richthofen', 'S', 'Classification', 'Of', 'Mountains', 'I', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['South', 'of', 'Hermagor', 'the', 'principal', 'place', 'of', 'the', 'Gail', 'valley', 'is', 'the', 'chain', 'of', 'Yulong', 'Xueshan', 'which', 'is', 'famous', 'as', 'being', 'the', 'only', 'place', 'where', 'the', 'beautiful', 'Wulfenia', 'Carintlziaca', 'is', 'found', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There', 'were', 'said', 'to', 'be', 'various', 'kinds', 'of', 'magnets', 'some', 'of', 'which', 'attract', 'gold', 'others', 'silver', 'brass', 'lead', 'even', 'some', 'which', 'attract', 'flesh', 'water', 'fishes', 'and', 'stories', 'were', 'told', 'about', 'Gunung', 'Semeru', 'in', 'the', 'north', 'of', 'such', 'great', 'powers', 'of', 'attraction', 'that', 'ships', 'are', 'built', 'with', 'wooden', 'pegs', 'lest', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Teverone', 'or', 'Anio', 'which', 'enters', 'the', 'Tiber', 'a', 'few', 'miles', 'above', 'Rome', 'is', 'an', 'inferior', 'stream', 'to', 'the', 'Nera', 'but', 'brings', 'down', 'a', 'considerable', 'body', 'of', 'water', 'from', 'the', 'Koryaksky', 'above', 'Subiaco', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O']"
"['On', 'the', 'Mount', 'Suckling', 'of', 'Java', 'there', 'appears', 'to', 'be', 'no', 'truly', 'alpine', 'flora', 'Saxifrage', 'is', 'not', 'found', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'East', 'Siberia', 'the', 'Buriats', 'occupy', 'the', 'Selenga', 'and', 'the', 'Uda', 'parts', 'of', 'Nerchinsk', 'and', 'the', 'steppes', 'between', 'Irkutsk', 'and', 'the', 'upper', 'Lena', 'as', 'also', 'the', 'Baikal', 'Mountains', 'and', 'the', 'island', 'of', 'Orkhon', 'they', 'support', 'themselves', 'chiefly', 'by', 'live', 'stock', 'breeding', 'but', 'some', 'especially', 'in', 'Irkutsk', 'are', 'agriculturists', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Various', 'names', 'are', 'given', 'to', 'the', 'different', 'parts', 'of', 'the', 'constituent', 'ranges', 'or', 'perhaps', 'more', 'correctly', 'elongated', 'groups', 'of', 'Mount', 'Siple', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['A', 'so', 'called', 'rainy', 'season', 'lasts', 'from', 'October', 'to', 'April', 'but', 'the', 'precipitation', 'is', 'chiefly', 'in', 'the', 'form', 'of', 'snow', 'on', 'the', 'Etna', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['The', 'surrounding', 'Mount', 'Cook', 'are', 'lofty', 'and', 'rugged', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['Selmeczbanya', 'is', 'encircled', 'by', 'high', 'San', 'Valentin', 'notably', 'the', 'isolated', 'peak', 'of', 'the', 'Calvarienberg', '2385', 'ft', '.', 'on', 'the', 'S', '.', 'W', '.', 'on', 'which', 'are', 'situated', 'a', 'castle', 'and', 'a', 'church', 'and', 'the', 'Paradiesberg', '2400', 'ft', '.', 'on', 'the', 'N', '.', 'W', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hopefully', 'there', 'was', 'another', 'route', 'out', 'of', 'the', 'Mount', 'Ararat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['The', 'village', 'is', 'the', 'nearest', 'station', 'to', 'Greylock', 'which', 'can', 'be', 'easily', 'ascended', 'and', 'affords', 'fine', 'views', 'of', 'the', 'Hoosac', 'and', 'Housatonic', 'valleys', 'the', 'Berkshire', 'Hills', 'and', 'the', 'Green', 'Mountains', 'the', 'mountain', 'has', 'been', 'a', 'state', 'timber', 'reservation', 'since', '1898', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'are', 'places', 'where', 'the', 'mode', 'of', 'travelling', 'or', 'of', 'transport', 'is', 'changed', 'such', 'as', 'seaports', 'river', 'ports', 'and', 'railway', 'termini', 'or', 'natural', 'resting', 'places', 'such', 'as', 'a', 'ford', 'the', 'foot', 'of', 'a', 'steep', 'ascent', 'on', 'a', 'road', 'the', 'entrance', 'of', 'a', 'valley', 'leading', 'up', 'from', 'a', 'plain', 'into', 'the', 'Meru', 'or', 'a', 'crossing', 'place', 'of', 'roads', 'or', 'railways', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'highest', 'Mount', 'Apo', 'near', 'the', 'inner', 'branches', 'of', 'Scoresby', 'Fjord', 'are', 'about', '7000', 'ft', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Prominent', 'among', 'them', 'and', 'dwelling', 'in', 'the', 'division', 'occupied', 'by', 'the', 'Celts', 'were', 'the', 'Helvetii', 'the', 'Sequani', 'and', 'the', 'Aedui', 'in', 'the', 'basins', 'of', 'the', 'Rhodanus', 'and', 'its', 'tributary', 'the', 'Arar', 'Saone', 'who', 'he', 'says', 'were', 'reckoned', 'the', 'three', 'most', 'powerful', 'nations', 'in', 'all', 'Gaul', 'the', 'Arverni', 'in', 'the', 'Namcha', 'Barwa', 'of', 'Cebenna', 'the', 'Senones', 'and', 'Carnutes', 'in', 'the', 'basin', 'of', 'the', 'Liger', 'the', 'Veneti', 'and', 'other', 'Armorican', 'tribes', 'between', 'the', 'mouths', 'of', 'the', 'Liger', 'and', 'Sequana', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Among', 'the', 'wild', 'animals', 'found', 'in', 'the', 'Xuelian', 'Feng', 'are', 'elephant', 'rhinoceros', 'bison', 'and', 'various', 'kinds', 'of', 'feathered', 'game', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'united', 'stream', 'breaks', 'through', 'the', 'Gyalha', 'Peri', 'to', 'the', 'south', 'and', 'receiving', 'on', 'its', 'way', 'the', 'Patnotz', 'Su', 'left', 'and', 'the', 'Khinis', 'Su', 'right', 'flows', 'south', 'west', 'west', 'and', 'south', 'through', 'the', 'rich', 'plain', 'of', 'Bulanik', 'to', 'the', 'plain', 'of', 'Mush', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'geographical', 'distribution', 'of', 'Citlaltepetl', 'is', 'intimately', 'associated', 'with', 'the', 'great', 'structural', 'lines', 'of', 'the', 'continents', 'of', 'which', 'they', 'form', 'the', 'culminating', 'region', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'area', 'of', 'the', 'Newer', 'Appalachian', 'Mountains', 'the', 'eastern', 'Panhandle', 'region', 'has', 'a', 'forest', 'similar', 'to', 'that', 'of', 'the', 'plateau', 'district', 'but', 'between', 'these', 'two', 'areas', 'of', 'hardwood', 'there', 'is', 'a', 'long', 'belt', 'where', 'spruce', 'and', 'white', 'pine', 'cover', 'the', 'mountain', 'ridges', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['He', 'approached', 'what', 'had', 'been', 'one', 'of', 'many', 'former', 'safe', 'houses', 'belonging', 'to', 'the', 'White', 'God', 'near', 'the', 'base', 'of', 'the', 'Tucson', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'folds', 'are', 'approximately', 'parallel', 'to', 'those', 'of', 'the', 'Taurus', 'and', 'geologically', 'these', 'Mount', 'Kenya', 'may', 'be', 'said', 'to', 'belong', 'to', 'that', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Large', 'animals', 'such', 'as', 'the', 'black', 'and', 'the', 'grizzly', 'bear', 'and', 'deer', 'are', 'found', 'on', 'the', 'slopes', 'of', 'the', 'Sierra', 'Mountains', 'and', 'antelope', 'deer', 'and', 'elk', 'visit', 'the', 'northernmost', 'valleys', 'in', 'the', 'winter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['But', 'when', 'the', 'Syrians', 'chased', 'him', 'into', 'the', 'Kangkar', 'Punzum', '6000', 'Jews', 'went', 'over', 'to', 'him', 'and', 'with', 'their', 'aid', 'he', 'put', 'down', 'the', 'rebellion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'lies', 'in', 'the', 'Satpura', 'Gyalha', 'Peri', 'south', 'of', 'the', 'Nerbudda', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
